当前股票 603733 股票名字 仙鹤股份 评级为: A- .............. i =1 , i的余数为 1
当前股票 300702 股票名字 天宇股份 评级为: A- .............. i =73 , i的余数为 1
当前股票 002110 股票名字 三钢闽光 评级为: A+ .............. i =74 , i的余数为 0
当前股票 600121 股票名字 郑州煤电 评级为: B- .............. i =75 , i的余数为 1
当前股票 603069 股票名字 海汽集团 评级为: B- .............. i =76 , i的余数为 0
当前股票 300035 股票名字 中科电气 评级为: B- .............. i =77 , i的余数为 1
当前股票 603500 股票名字 祥和实业 评级为: B  .............. i =78 , i的余数为 0
当前股票 002758 股票名字 华通医药 评级为: B- .............. i =79 , i的余数为 1
当前股票 603729 股票名字 龙韵股份 评级为: B+ .............. i =80 , i的余数为 0
当前股票 300713 股票名字 英可瑞 评级为: D- .............. i =81 , i的余数为 1
当前股票 000555 股票名字 神州信息 评级为: B  .............. i =82 , i的余数为 0
当前股票 300606 股票名字 金太阳 评级为: A  .............. i =83 , i的余数为 1
当前股票 600238 股票名字 海南椰岛 评级为: C  .............. i =84 , i的余数为 0
当前股票 300626 股票名字 华瑞股份 评级为: A+ .............. i =85 , i的余数为 1
当前股票 000505 股票名字 京粮控股 评级为: C- .............. i =86 , i的余数为 0
当前股票 600202 股票名字 哈空调 评级为: D+ .............. i =87 , i的余数为 1
当前股票 300584 股票名字 海辰药业 评级为: A+ .............. i =88 , i的余数为 0
当前股票 300208 股票名字 恒顺众昇 评级为: B  .............. i =89 , i的余数为 1
当前股票 000636 股票名字 风华高科 评级为: B  .............. i =90 , i的余数为 0
当前股票 600903 股票名字 贵州燃气 评级为: B  .............. i =91 , i的余数为 1
当前股票 600491 股票名字 龙元建设 评级为: B+ .............. i =92 , i的余数为 0
当前股票 603499 股票名字 翔港科技 评级为: B  .............. i =93 , i的余数为 1
当前股票 603013 股票名字 F-- 评级为:  .............. i =94 , i的余数为 0
当前股票 300711 股票名字 广哈通信 评级为: B- .............. i =95 , i的余数为 1
当前股票 000571 股票名字 新大洲Ａ 评级为: C+ .............. i =96 , i的余数为 0
当前股票 603106 股票名字 恒银金融 评级为: B+ .............. i =97 , i的余数为 1
当前股票 002738 股票名字 中矿资源 评级为: A- .............. i =98 , i的余数为 0
当前股票 300730 股票名字 科创信息 评级为: A- .............. i =99 , i的余数为 1
当前股票 603803 股票名字 瑞斯康达 评级为: B  .............. i =100 , i的余数为 0
当前股票 600621 股票名字 华鑫股份 评级为: A- .............. i =101 , i的余数为 1
当前股票 603067 股票名字 振华股份 评级为: A- .............. i =102 , i的余数为 0
当前股票 002907 股票名字 华森制药 评级为: B+ .............. i =103 , i的余数为 1
当前股票 300434 股票名字 金石东方 评级为: A- .............. i =104 , i的余数为 0
当前股票 601969 股票名字 海南矿业 评级为: B  .............. i =105 , i的余数为 1
当前股票 300603 股票名字 立昂技术 评级为: B  .............. i =106 , i的余数为 0
当前股票 002919 股票名字 名臣健康 评级为: A  .............. i =107 , i的余数为 1
当前股票 603882 股票名字 金域医学 评级为: B+ .............. i =108 , i的余数为 0
当前股票 300698 股票名字 万马科技 评级为: B  .............. i =109 , i的余数为 1
当前股票 300444 股票名字 双杰电气 评级为: B+ .............. i =110 , i的余数为 0
当前股票 601086 股票名字 国芳集团 评级为: B  .............. i =111 , i的余数为 1
当前股票 300562 股票名字 乐心医疗 评级为: B  .............. i =112 , i的余数为 0
当前股票 300682 股票名字 朗新科技 评级为: B  .............. i =113 , i的余数为 1
当前股票 000950 股票名字 *ST建峰 评级为: C  .............. i =114 , i的余数为 0
当前股票 603516 股票名字 淳中科技 评级为: A  .............. i =115 , i的余数为 1
当前股票 300721 股票名字 怡达股份 评级为: B+ .............. i =116 , i的余数为 0
当前股票 300051 股票名字 三五互联 评级为: B- .............. i =117 , i的余数为 1
当前股票 300502 股票名字 新易盛 评级为: A  .............. i =118 , i的余数为 0
当前股票 603829 股票名字 洛凯股份 评级为: D- .............. i =119 , i的余数为 1
当前股票 603289 股票名字 泰瑞机器 评级为: A- .............. i =120 , i的余数为 0
当前股票 603711 股票名字 香飘飘 评级为: B- .............. i =121 , i的余数为 1
当前股票 002160 股票名字 常铝股份 评级为: B- .............. i =122 , i的余数为 0
当前股票 300697 股票名字 电工合金 评级为: B+ .............. i =123 , i的余数为 1
当前股票 600209 股票名字 罗顿发展 评级为: D+ .............. i =124 , i的余数为 0
当前股票 300695 股票名字 兆丰股份 评级为: A  .............. i =125 , i的余数为 1
当前股票 002905 股票名字 金逸影视 评级为: D- .............. i =126 , i的余数为 0
当前股票 002639 股票名字 雪人股份 评级为: C  .............. i =127 , i的余数为 1
当前股票 300691 股票名字 联合光电 评级为: A  .............. i =128 , i的余数为 0
当前股票 300735 股票名字 光弘科技 评级为: A- .............. i =129 , i的余数为 1
当前股票 002902 股票名字 铭普光磁 评级为: B  .............. i =130 , i的余数为 0
当前股票 300151 股票名字 昌红科技 评级为: C+ .............. i =131 , i的余数为 1
当前股票 002930 股票名字 宏川智慧 评级为: B- .............. i =132 , i的余数为 0
当前股票 300726 股票名字 宏达电子 评级为: B+ .............. i =133 , i的余数为 1
当前股票 300526 股票名字 中潜股份 评级为: B- .............. i =134 , i的余数为 0
当前股票 300286 股票名字 安科瑞 评级为: B+ .............. i =135 , i的余数为 1
当前股票 002847 股票名字 盐津铺子 评级为: C  .............. i =136 , i的余数为 0
当前股票 603059 股票名字 倍加洁 评级为: B- .............. i =137 , i的余数为 1
当前股票 600755 股票名字 厦门国贸 评级为: A  .............. i =138 , i的余数为 0
当前股票 600555 股票名字 海航创新 评级为: C- .............. i =139 , i的余数为 1
当前股票 300693 股票名字 盛弘股份 评级为: D- .............. i =140 , i的余数为 0
当前股票 002137 股票名字 麦达数字 评级为: C  .............. i =141 , i的余数为 1
当前股票 600243 股票名字 青海华鼎 评级为: B- .............. i =142 , i的余数为 0
当前股票 603260 股票名字 合盛硅业 评级为: A  .............. i =143 , i的余数为 1
当前股票 300696 股票名字 爱乐达 评级为: B+ .............. i =144 , i的余数为 0
当前股票 002490 股票名字 山东墨龙 评级为: B+ .............. i =145 , i的余数为 1
当前股票 600172 股票名字 黄河旋风 评级为: A  .............. i =146 , i的余数为 0
当前股票 300670 股票名字 大烨智能 评级为: B  .............. i =147 , i的余数为 1
当前股票 002923 股票名字 润都股份 评级为: A- .............. i =148 , i的余数为 0
当前股票 601678 股票名字 滨化股份 评级为: A+ .............. i =149 , i的余数为 1
当前股票 002197 股票名字 证通电子 评级为: B- .............. i =150 , i的余数为 0
当前股票 300731 股票名字 科创新源 评级为: B  .............. i =151 , i的余数为 1
当前股票 300597 股票名字 吉大通信 评级为: B- .............. i =152 , i的余数为 0
当前股票 300589 股票名字 江龙船艇 评级为: D+ .............. i =153 , i的余数为 1
当前股票 603970 股票名字 中农立华 评级为: B+ .............. i =154 , i的余数为 0
当前股票 600141 股票名字 兴发集团 评级为: A  .............. i =155 , i的余数为 1
当前股票 300725 股票名字 药石科技 评级为: A  .............. i =156 , i的余数为 0
当前股票 002820 股票名字 桂发祥 评级为: B+ .............. i =157 , i的余数为 1
当前股票 300710 股票名字 万隆光电 评级为: B+ .............. i =158 , i的余数为 0
当前股票 002756 股票名字 永兴特钢 评级为: A- .............. i =159 , i的余数为 1
当前股票 603200 股票名字 上海洗霸 评级为: A- .............. i =160 , i的余数为 0
当前股票 002432 股票名字 九安医疗 评级为: C- .............. i =161 , i的余数为 1
当前股票 300341 股票名字 麦迪电气 评级为: A  .............. i =162 , i的余数为 0
当前股票 002091 股票名字 江苏国泰 评级为: B+ .............. i =163 , i的余数为 1
当前股票 600634 股票名字 富控互动 评级为: B+ .............. i =164 , i的余数为 0
当前股票 000672 股票名字 上峰水泥 评级为: A- .............. i =165 , i的余数为 1
当前股票 002181 股票名字 粤传媒 评级为: B- .............. i =166 , i的余数为 0
当前股票 603683 股票名字 晶华新材 评级为: B  .............. i =167 , i的余数为 1
当前股票 300580 股票名字 贝斯特 评级为: B+ .............. i =168 , i的余数为 0
当前股票 002895 股票名字 川恒股份 评级为: B  .............. i =169 , i的余数为 1
当前股票 000629 股票名字 *ST钒钛 评级为: B- .............. i =170 , i的余数为 0
当前股票 600183 股票名字 生益科技 评级为: A+ .............. i =171 , i的余数为 1
当前股票 603678 股票名字 火炬电子 评级为: A+ .............. i =172 , i的余数为 0
当前股票 300560 股票名字 中富通 评级为: A- .............. i =173 , i的余数为 1
当前股票 600278 股票名字 东方创业 评级为: B+ .............. i =174 , i的余数为 0
当前股票 300100 股票名字 双林股份 评级为: B- .............. i =175 , i的余数为 1
当前股票 603655 股票名字 朗博科技 评级为: B  .............. i =176 , i的余数为 0
当前股票 300591 股票名字 万里马 评级为: C+ .............. i =177 , i的余数为 1
当前股票 300663 股票名字 科蓝软件 评级为: C- .............. i =178 , i的余数为 0
当前股票 300501 股票名字 海顺新材 评级为: B  .............. i =179 , i的余数为 1
当前股票 603871 股票名字 嘉友国际 评级为: B  .............. i =180 , i的余数为 0
当前股票 300628 股票名字 亿联网络 评级为: A  .............. i =181 , i的余数为 1
当前股票 603156 股票名字 养元饮品 评级为: C  .............. i =182 , i的余数为 0
当前股票 300588 股票名字 熙菱信息 评级为: B  .............. i =183 , i的余数为 1
当前股票 300200 股票名字 高盟新材 评级为: B  .............. i =184 , i的余数为 0
当前股票 002173 股票名字 创新医疗 评级为: B+ .............. i =185 , i的余数为 1
当前股票 300462 股票名字 华铭智能 评级为: B+ .............. i =186 , i的余数为 0
当前股票 300620 股票名字 光库科技 评级为: A- .............. i =187 , i的余数为 1
当前股票 300177 股票名字 中海达 评级为: B- .............. i =188 , i的余数为 0
当前股票 600983 股票名字 惠而浦 评级为: D+ .............. i =189 , i的余数为 1
当前股票 002921 股票名字 联诚精密 评级为: B+ .............. i =190 , i的余数为 0
当前股票 603283 股票名字 赛腾股份 评级为: A- .............. i =191 , i的余数为 1
